,Random,Greedy
5172,3.0,15.0
5173,8.0,18.0
5174,6.0,19.0
5175,2.0,10.0
5176,5.0,7.0
5177,7.0,15.0
5178,9.0,31.0
5179,8.0,17.0
5180,10.0,31.0
5181,3.0,8.0
5182,6.0,7.0
5183,15.0,71.0
5184,4.0,12.0
5185,2.0,11.0
5186,7.0,10.0
5187,5.0,16.0
5188,4.0,18.0
5189,4.0,14.0
5190,7.0,15.0
5191,4.0,22.0
5192,7.0,12.0
5193,6.0,28.0
5194,19.0,63.0
5195,6.0,10.0
5196,3.0,21.0
5197,7.0,24.0
5198,8.0,23.0
5199,11.0,31.0
5200,2.0,14.0
5201,9.0,13.0
5202,7.0,22.0
5203,8.0,21.0
5204,4.0,16.0
5205,4.0,11.0
5206,3.0,7.0
5207,14.0,46.0
5208,8.0,20.0
5209,6.0,12.0
5210,4.0,21.0
5211,3.0,10.0
5212,5.0,17.0
5213,7.0,11.0
5214,6.0,14.0
5215,9.0,20.0
5216,8.0,23.0
5217,6.0,8.0
5218,4.0,11.0
5219,10.0,25.0
5220,3.0,17.0
5221,15.0,29.0
5222,2.0,10.0
5223,8.0,20.0
5224,16.0,51.0
5225,11.0,22.0
5226,3.0,9.0
5227,24.0,57.0
5228,3.0,8.0
5229,2.0,14.0
5230,23.0,75.0
5231,10.0,38.0
5232,10.0,24.0
5233,3.0,18.0
5234,15.0,28.0
5235,5.0,10.0
5236,7.0,24.0
5237,6.0,16.0
5238,4.0,11.0
5239,23.0,68.0
5240,10.0,31.0
5241,5.0,16.0
5242,14.0,73.0
5243,17.0,50.0
5244,6.0,22.0
5245,6.0,13.0
5246,12.0,21.0
5247,2.0,17.0
5248,5.0,11.0
5249,5.0,8.0
5250,10.0,42.0
5251,3.0,17.0
5252,6.0,12.0
5253,5.0,6.0
5254,10.0,19.0
5255,9.0,28.0
5256,8.0,19.0
5257,3.0,9.0
5258,5.0,15.0
5259,2.0,11.0
5260,6.0,21.0
5261,4.0,14.0
5262,5.0,16.0
5263,2.0,7.0
5264,10.0,31.0
5265,4.0,8.0
5266,7.0,13.0
5267,9.0,14.0
5268,3.0,11.0
5269,4.0,17.0
5270,8.0,16.0
5271,4.0,12.0
5272,6.0,16.0
5273,7.0,12.0
5274,5.0,9.0
5275,16.0,54.0
5276,4.0,7.0
5277,3.0,13.0
5278,5.0,15.0
5279,4.0,27.0
5280,9.0,21.0
5281,17.0,41.0
5282,8.0,12.0
5283,25.0,67.0
5284,2.0,22.0
5285,13.0,26.0
5286,10.0,45.0
5287,17.0,76.0
5288,9.0,26.0
5289,7.0,12.0
5290,5.0,46.0
5291,3.0,12.0
5292,4.0,21.0
5293,13.0,31.0
5294,4.0,13.0
5295,7.0,14.0
5296,4.0,13.0
5297,10.0,30.0
5298,12.0,28.0
5299,3.0,7.0
5300,6.0,24.0
5301,9.0,15.0
5302,9.0,14.0
5303,7.0,31.0
5304,6.0,8.0
5305,15.0,21.0
5306,19.0,44.0
5307,2.0,13.0
5308,5.0,15.0
5309,8.0,22.0
5310,16.0,28.0
5311,13.0,38.0
5312,29.0,55.0
5313,3.0,13.0
5314,4.0,13.0
5315,3.0,11.0
5316,9.0,35.0
5317,7.0,12.0
5318,20.0,68.0
5319,17.0,46.0
5320,4.0,10.0
5321,5.0,17.0
5322,12.0,30.0
5323,4.0,17.0
5324,7.0,11.0
5325,9.0,49.0
5326,9.0,30.0
5327,16.0,77.0
5328,3.0,16.0
5329,9.0,25.0
5330,4.0,9.0
5331,6.0,30.0
5332,4.0,21.0
5333,5.0,56.0
5334,4.0,9.0
5335,3.0,16.0
5336,7.0,16.0
5337,11.0,44.0
5338,21.0,68.0
5339,10.0,48.0
5340,12.0,69.0
5341,6.0,18.0
5342,3.0,13.0
5343,8.0,24.0
5344,14.0,59.0
5345,1.0,9.0
5346,4.0,12.0
5347,15.0,36.0
5348,6.0,12.0
5349,5.0,15.0
5350,3.0,15.0
5351,15.0,39.0
5352,12.0,52.0
5353,4.0,10.0
5354,5.0,17.0
5355,6.0,13.0
5356,5.0,24.0
5357,7.0,8.0
5358,12.0,28.0
5359,11.0,68.0
5360,15.0,36.0
5361,5.0,16.0
5362,10.0,47.0
5363,9.0,14.0
5364,8.0,7.0
5365,8.0,19.0
5366,2.0,11.0
5367,2.0,10.0
5368,4.0,21.0
5369,10.0,17.0
5370,6.0,13.0
5371,4.0,16.0
5372,14.0,33.0
5373,3.0,9.0
5374,3.0,11.0
5375,14.0,59.0
5376,7.0,18.0
5377,6.0,7.0
5378,14.0,54.0
5379,5.0,12.0
5380,3.0,12.0
5381,14.0,76.0
5382,8.0,23.0
5383,4.0,8.0
5384,3.0,31.0
5385,15.0,49.0
5386,2.0,18.0
5387,6.0,10.0
5388,4.0,22.0
5389,6.0,16.0
5390,4.0,14.0
5391,11.0,22.0
5392,14.0,51.0
5393,5.0,16.0
5394,7.0,14.0
5395,9.0,27.0
5396,9.0,24.0
5397,9.0,36.0
5398,5.0,16.0
5399,4.0,10.0
5400,16.0,72.0
5401,2.0,13.0
5402,8.0,21.0
5403,8.0,22.0
5404,5.0,14.0
5405,11.0,29.0
5406,13.0,42.0
5407,10.0,24.0
5408,15.0,40.0
5409,10.0,32.0
5410,2.0,18.0
5411,6.0,13.0
5412,4.0,15.0
5413,4.0,14.0
5414,6.0,6.0
5415,26.0,75.0
5416,6.0,18.0
5417,8.0,25.0
5418,10.0,19.0
5419,7.0,15.0
5420,9.0,32.0
5421,5.0,13.0
5422,5.0,13.0
5423,9.0,24.0
5424,11.0,39.0
5425,5.0,13.0
5426,7.0,30.0
5427,24.0,68.0
5428,3.0,7.0
5429,12.0,31.0
5430,5.0,24.0
5431,15.0,44.0
5432,17.0,69.0
5433,12.0,47.0
5434,22.0,67.0
5435,7.0,21.0
5436,16.0,28.0
5437,10.0,28.0
5438,26.0,74.0
5439,10.0,12.0
5440,17.0,63.0
5441,16.0,53.0
5442,16.0,73.0
5443,16.0,68.0
5444,7.0,15.0
5445,21.0,67.0
5446,8.0,15.0
5447,10.0,41.0
5448,3.0,11.0
5449,32.0,109.0
5450,5.0,14.0
5451,25.0,85.0
5452,36.0,80.0
5453,24.0,80.0
5454,16.0,78.0
5455,9.0,31.0
5456,18.0,54.0
5457,19.0,82.0
5458,12.0,46.0
5459,15.0,37.0
5460,21.0,46.0
5461,8.0,20.0
5462,16.0,44.0
5463,4.0,18.0
5464,33.0,126.0
5465,21.0,47.0
5466,5.0,8.0
5467,10.0,34.0
5468,15.0,36.0
5469,12.0,40.0
5470,25.0,71.0
5471,9.0,30.0
5472,7.0,21.0
5473,6.0,25.0
5474,36.0,164.0
5475,15.0,74.0
5476,7.0,26.0
5477,12.0,34.0
5478,24.0,72.0
5479,5.0,29.0
5480,12.0,27.0
5481,25.0,87.0
5482,7.0,27.0
5483,2.0,11.0
5484,11.0,27.0
5485,19.0,85.0
5486,15.0,44.0
5487,14.0,64.0
5488,19.0,85.0
5489,11.0,25.0
5490,13.0,59.0
5491,8.0,39.0
5492,24.0,99.0
5493,8.0,19.0
5494,9.0,37.0
5495,8.0,38.0
5496,2.0,10.0
5497,8.0,22.0
5498,3.0,10.0
5499,15.0,48.0
5500,12.0,30.0
5501,20.0,56.0
5502,8.0,38.0
5503,3.0,17.0
5504,20.0,74.0
5505,28.0,75.0
5506,20.0,49.0
5507,21.0,48.0
5508,5.0,24.0
5509,17.0,71.0
5510,21.0,91.0
5511,6.0,14.0
5512,7.0,24.0
5513,31.0,96.0
5514,22.0,90.0
5515,14.0,51.0
5516,11.0,28.0
5517,12.0,38.0
5518,8.0,16.0
5519,29.0,79.0
5520,23.0,83.0
5521,3.0,15.0
5522,6.0,17.0
5523,3.0,24.0
5524,10.0,20.0
5525,12.0,23.0
5526,5.0,8.0
5527,25.0,98.0
5528,5.0,10.0
5529,7.0,32.0
5530,16.0,56.0
5531,17.0,80.0
5532,27.0,73.0
5533,9.0,40.0
5534,4.0,10.0
5535,17.0,45.0
5536,12.0,37.0
5537,21.0,96.0
5538,19.0,84.0
5539,7.0,13.0
5540,14.0,75.0
5541,15.0,50.0
5542,23.0,59.0
5543,6.0,21.0
5544,18.0,43.0
5545,18.0,60.0
5546,5.0,21.0
5547,11.0,32.0
5548,20.0,82.0
5549,9.0,34.0
5550,6.0,30.0
5551,6.0,6.0
5552,5.0,20.0
5553,1.0,9.0
5554,16.0,51.0
5555,6.0,28.0
5556,16.0,65.0
5557,8.0,55.0
5558,23.0,62.0
5559,13.0,45.0
5560,21.0,45.0
5561,5.0,16.0
5562,9.0,20.0
5563,8.0,14.0
5564,15.0,38.0
5565,13.0,90.0
5566,8.0,21.0
5567,8.0,26.0
5568,10.0,41.0
5569,6.0,15.0
5570,6.0,17.0
5571,5.0,8.0
5572,14.0,44.0
5573,8.0,28.0
5574,7.0,34.0
5575,21.0,63.0
5576,5.0,17.0
5577,12.0,57.0
5578,17.0,56.0
5579,5.0,14.0
5580,4.0,9.0
5581,3.0,25.0
5582,4.0,13.0
5583,22.0,73.0
5584,19.0,43.0
5585,10.0,38.0
5586,11.0,40.0
5587,3.0,18.0
5588,3.0,15.0
5589,27.0,106.0
5590,5.0,33.0
5591,5.0,26.0
5592,6.0,9.0
5593,12.0,37.0
5594,18.0,57.0
5595,5.0,13.0
5596,12.0,52.0
5597,7.0,25.0
5598,20.0,66.0
5599,23.0,79.0
5600,7.0,29.0
5601,14.0,39.0
5602,14.0,48.0
5603,3.0,10.0
5604,32.0,138.0
5605,9.0,41.0
5606,2.0,12.0
5607,21.0,86.0
5608,1.0,14.0
5609,7.0,44.0
5610,7.0,20.0
5611,20.0,95.0
5612,11.0,41.0
5613,8.0,25.0
5614,8.0,16.0
5615,5.0,18.0
5616,12.0,24.0
5617,21.0,74.0
5618,4.0,17.0
5619,2.0,13.0
5620,14.0,71.0
5621,3.0,17.0
5622,17.0,72.0
5623,20.0,85.0
5624,3.0,17.0
5625,8.0,23.0
5626,17.0,40.0
5627,44.0,156.0
5628,2.0,12.0
5629,12.0,16.0
5630,20.0,81.0
5631,3.0,10.0
5632,15.0,59.0
5633,6.0,17.0
5634,10.0,35.0
5635,18.0,66.0
5636,9.0,58.0
5637,17.0,106.0
5638,7.0,16.0
5639,10.0,35.0
5640,17.0,42.0
5641,8.0,36.0
5642,7.0,42.0
5643,9.0,39.0
5644,29.0,141.0
5645,30.0,83.0
5646,4.0,29.0
5647,13.0,92.0
5648,3.0,17.0
5649,3.0,9.0
5650,20.0,61.0
5651,4.0,14.0
5652,6.0,28.0
5653,1.0,10.0
5654,7.0,21.0
5655,3.0,26.0
5656,6.0,11.0
5657,11.0,60.0
5658,6.0,18.0
5659,17.0,94.0
5660,12.0,76.0
5661,13.0,48.0
5662,7.0,42.0
5663,7.0,51.0
5664,8.0,26.0
5665,6.0,20.0
5666,11.0,82.0
5667,15.0,83.0
5668,2.0,16.0
5669,6.0,15.0
5670,4.0,31.0
5671,25.0,81.0
5672,9.0,26.0
5673,18.0,64.0
5674,14.0,40.0
5675,6.0,17.0
5676,8.0,26.0
5677,2.0,14.0
5678,8.0,20.0
5679,3.0,11.0
5680,10.0,33.0
5681,34.0,140.0
5682,14.0,62.0
5683,2.0,9.0
5684,5.0,32.0
5685,9.0,48.0
5686,10.0,24.0
5687,5.0,7.0
5688,9.0,26.0
5689,3.0,11.0
5690,29.0,129.0
5691,7.0,32.0
5692,5.0,31.0
5693,7.0,31.0
5694,2.0,7.0
5695,1.0,10.0
5696,7.0,17.0
5697,3.0,20.0
5698,16.0,22.0
5699,6.0,39.0
5700,4.0,11.0
5701,11.0,42.0
5702,7.0,13.0
5703,11.0,45.0
5704,14.0,25.0
5705,27.0,138.0
5706,6.0,24.0
5707,25.0,109.0
5708,7.0,22.0
5709,23.0,78.0
5710,7.0,24.0
5711,20.0,63.0
5712,5.0,15.0
5713,3.0,25.0
5714,13.0,67.0
5715,12.0,27.0
5716,7.0,59.0
5717,26.0,107.0
5718,17.0,61.0
5719,8.0,52.0
5720,12.0,76.0
5721,20.0,78.0
5722,4.0,33.0
5723,4.0,22.0
5724,9.0,34.0
5725,25.0,128.0
5726,7.0,48.0
5727,14.0,46.0
5728,4.0,17.0
5729,17.0,85.0
5730,2.0,16.0
5731,7.0,33.0
5732,10.0,42.0
5733,6.0,39.0
5734,11.0,44.0
5735,7.0,14.0
5736,25.0,95.0
5737,6.0,42.0
5738,14.0,63.0
5739,14.0,48.0
5740,7.0,11.0
5741,3.0,9.0
5742,5.0,18.0
5743,13.0,67.0
5744,4.0,19.0
5745,17.0,89.0
5746,15.0,34.0
5747,7.0,48.0
5748,7.0,43.0
5749,14.0,77.0
5750,8.0,28.0
5751,16.0,48.0
5752,5.0,19.0
5753,8.0,81.0
5754,16.0,88.0
5755,8.0,38.0
5756,8.0,48.0
5757,5.0,30.0
5758,23.0,90.0
5759,8.0,28.0
5760,5.0,9.0
5761,9.0,48.0
5762,7.0,32.0
5763,3.0,14.0
5764,7.0,65.0
5765,5.0,30.0
5766,11.0,64.0
5767,7.0,45.0
5768,11.0,49.0
5769,8.0,21.0
5770,11.0,57.0
5771,10.0,24.0
5772,3.0,8.0
5773,13.0,40.0
5774,10.0,92.0
5775,11.0,22.0
5776,9.0,32.0
5777,8.0,37.0
5778,4.0,36.0
5779,20.0,77.0
5780,9.0,46.0
5781,14.0,68.0
5782,2.0,12.0
5783,7.0,42.0
5784,14.0,51.0
5785,2.0,32.0
5786,3.0,17.0
5787,3.0,14.0
5788,4.0,10.0
5789,12.0,51.0
5790,8.0,28.0
5791,5.0,16.0
5792,22.0,94.0
5793,12.0,82.0
5794,15.0,34.0
5795,22.0,74.0
5796,13.0,61.0
5797,6.0,46.0
5798,24.0,114.0
5799,5.0,14.0
5800,7.0,43.0
5801,12.0,76.0
5802,13.0,66.0
5803,8.0,41.0
5804,13.0,80.0
5805,7.0,38.0
5806,6.0,23.0
5807,10.0,45.0
5808,16.0,67.0
5809,28.0,114.0
5810,7.0,20.0
5811,4.0,44.0
5812,24.0,104.0
5813,10.0,72.0
5814,15.0,69.0
5815,29.0,108.0
5816,8.0,73.0
5817,11.0,49.0
5818,18.0,71.0
5819,25.0,150.0
5820,4.0,16.0
5821,21.0,102.0
5822,7.0,31.0
5823,8.0,12.0
5824,33.0,131.0
5825,15.0,64.0
5826,7.0,23.0
5827,5.0,11.0
5828,9.0,57.0
5829,7.0,18.0
5830,11.0,69.0
5831,5.0,23.0
5832,9.0,53.0
5833,11.0,42.0
5834,2.0,23.0
5835,7.0,31.0
5836,2.0,8.0
5837,4.0,20.0
5838,5.0,40.0
5839,6.0,47.0
5840,7.0,42.0
5841,11.0,73.0
5842,5.0,19.0
5843,2.0,12.0
5844,24.0,89.0
5845,11.0,39.0
5846,13.0,30.0
5847,8.0,24.0
5848,4.0,20.0
5849,23.0,126.0
5850,3.0,12.0
5851,13.0,28.0
5852,7.0,31.0
5853,7.0,33.0
5854,18.0,71.0
5855,10.0,65.0
5856,20.0,119.0
5857,4.0,12.0
5858,6.0,40.0
5859,11.0,66.0
5860,7.0,30.0
5861,5.0,27.0
5862,2.0,11.0
5863,17.0,86.0
5864,6.0,26.0
5865,21.0,107.0
5866,28.0,139.0
5867,5.0,24.0
5868,5.0,31.0
5869,33.0,119.0
5870,4.0,13.0
5871,10.0,80.0
5872,14.0,78.0
5873,7.0,53.0
5874,4.0,23.0
5875,11.0,37.0
5876,4.0,33.0
5877,12.0,52.0
5878,6.0,18.0
5879,17.0,90.0
5880,11.0,37.0
5881,19.0,97.0
5882,19.0,87.0
5883,4.0,19.0
5884,14.0,84.0
5885,3.0,11.0
5886,4.0,38.0
5887,4.0,7.0
5888,12.0,57.0
5889,8.0,18.0
5890,9.0,27.0
5891,3.0,39.0
5892,20.0,103.0
5893,4.0,36.0
5894,6.0,18.0
5895,6.0,28.0
5896,8.0,51.0
5897,12.0,57.0
5898,5.0,40.0
5899,11.0,39.0
5900,4.0,28.0
5901,11.0,52.0
5902,7.0,42.0
5903,14.0,50.0
5904,2.0,12.0
5905,17.0,91.0
5906,14.0,81.0
5907,5.0,26.0
5908,4.0,18.0
5909,2.0,10.0
5910,15.0,96.0
5911,4.0,6.0
5912,13.0,82.0
5913,24.0,100.0
5914,9.0,36.0
5915,13.0,40.0
5916,14.0,69.0
5917,9.0,43.0
5918,6.0,24.0
5919,4.0,8.0
5920,27.0,173.0
5921,12.0,98.0
5922,16.0,97.0
5923,3.0,21.0
5924,4.0,35.0
5925,4.0,22.0
5926,11.0,73.0
5927,11.0,64.0
5928,4.0,9.0
5929,9.0,25.0
5930,24.0,94.0
5931,23.0,177.0
5932,30.0,170.0
5933,7.0,28.0
5934,2.0,23.0
5935,4.0,8.0
5936,9.0,10.0
5937,2.0,11.0
5938,28.0,139.0
5939,11.0,84.0
5940,4.0,18.0
5941,14.0,59.0
5942,9.0,32.0
5943,8.0,30.0
5944,16.0,120.0
5945,10.0,62.0
5946,5.0,60.0
5947,31.0,118.0
5948,9.0,86.0
5949,9.0,41.0
5950,5.0,12.0
5951,20.0,119.0
5952,2.0,31.0
5953,6.0,33.0
5954,3.0,11.0
5955,3.0,22.0
5956,8.0,47.0
5957,4.0,41.0
5958,18.0,91.0
5959,2.0,11.0
5960,13.0,62.0
5961,13.0,94.0
5962,5.0,9.0
5963,3.0,29.0
5964,3.0,21.0
5965,9.0,46.0
5966,9.0,62.0
5967,6.0,43.0
5968,23.0,132.0
5969,4.0,6.0
5970,8.0,49.0
5971,11.0,50.0
5972,4.0,31.0
5973,5.0,30.0
5974,7.0,18.0
5975,13.0,70.0
5976,15.0,102.0
5977,18.0,114.0
5978,4.0,12.0
5979,2.0,11.0
5980,16.0,149.0
5981,10.0,34.0
5982,9.0,34.0
5983,3.0,12.0
5984,13.0,83.0
5985,18.0,93.0
5986,32.0,109.0
5987,17.0,107.0
5988,2.0,21.0
5989,2.0,25.0
5990,10.0,95.0
5991,2.0,9.0
5992,12.0,40.0
5993,27.0,135.0
5994,4.0,23.0
5995,7.0,37.0
5996,2.0,15.0
5997,4.0,10.0
5998,3.0,16.0
5999,3.0,18.0
6000,16.0,71.0
6001,7.0,31.0
6002,17.0,131.0
6003,4.0,22.0
6004,2.0,15.0
6005,14.0,91.0
6006,5.0,23.0
6007,8.0,28.0
6008,13.0,45.0
6009,1.0,10.0
6010,19.0,74.0
6011,19.0,115.0
6012,17.0,100.0
6013,2.0,22.0
6014,7.0,54.0
6015,7.0,40.0
6016,27.0,173.0
6017,2.0,10.0
6018,1.0,15.0
6019,14.0,98.0
6020,15.0,100.0
6021,10.0,65.0
6022,8.0,103.0
6023,20.0,127.0
6024,6.0,43.0
6025,2.0,9.0
6026,4.0,10.0
6027,4.0,19.0
6028,29.0,171.0
6029,4.0,20.0
6030,18.0,94.0
6031,13.0,90.0
6032,11.0,51.0
6033,6.0,22.0
6034,14.0,91.0
6035,32.0,165.0
6036,8.0,39.0
6037,4.0,18.0
6038,7.0,56.0
6039,4.0,31.0
6040,7.0,29.0
6041,1.0,13.0
6042,11.0,83.0
6043,10.0,33.0
6044,9.0,137.0
6045,2.0,21.0
6046,7.0,21.0
6047,4.0,8.0
6048,6.0,29.0
6049,5.0,45.0
6050,6.0,38.0
6051,4.0,14.0
6052,6.0,63.0
6053,9.0,49.0
6054,3.0,10.0
6055,3.0,18.0
6056,21.0,100.0
6057,7.0,30.0
6058,7.0,57.0
6059,5.0,29.0
6060,11.0,53.0
6061,13.0,67.0
6062,8.0,25.0
6063,2.0,10.0
6064,7.0,43.0
6065,5.0,91.0
6066,3.0,43.0
6067,21.0,93.0
6068,2.0,23.0
6069,5.0,28.0
6070,2.0,9.0
6071,12.0,79.0
6072,4.0,12.0
6073,7.0,34.0
6074,2.0,8.0
6075,4.0,30.0
6076,11.0,93.0
6077,14.0,82.0
6078,5.0,41.0
6079,21.0,137.0
6080,2.0,12.0
6081,7.0,30.0
6082,9.0,105.0
6083,8.0,59.0
6084,19.0,115.0
6085,11.0,54.0
6086,1.0,13.0
6087,20.0,137.0
6088,3.0,44.0
6089,2.0,35.0
6090,3.0,23.0
6091,8.0,57.0
6092,15.0,96.0
6093,4.0,15.0
6094,10.0,100.0
6095,17.0,167.0
6096,2.0,23.0
6097,3.0,9.0
6098,12.0,84.0
6099,15.0,73.0
6100,1.0,12.0
6101,16.0,86.0
6102,3.0,23.0
6103,5.0,11.0
6104,8.0,34.0
6105,6.0,36.0
6106,4.0,60.0
6107,3.0,18.0
6108,8.0,69.0
6109,19.0,142.0
6110,10.0,97.0
6111,1.0,27.0
6112,16.0,131.0
6113,16.0,94.0
6114,1.0,15.0
6115,15.0,37.0
6116,12.0,113.0
6117,6.0,56.0
6118,13.0,84.0
6119,10.0,85.0
6120,31.0,169.0
6121,6.0,23.0
6122,13.0,93.0
6123,12.0,106.0
6124,27.0,173.0
6125,17.0,77.0
6126,5.0,39.0
6127,12.0,120.0
6128,8.0,28.0
6129,7.0,36.0
6130,2.0,13.0
6131,2.0,10.0
6132,9.0,56.0
6133,18.0,123.0
6134,4.0,28.0
6135,12.0,98.0
6136,18.0,108.0
6137,1.0,13.0
6138,16.0,99.0
6139,9.0,97.0
6140,1.0,11.0
6141,3.0,27.0
6142,23.0,177.0
6143,6.0,50.0
6144,3.0,33.0
6145,5.0,39.0
6146,3.0,16.0
6147,3.0,20.0
6148,15.0,89.0
6149,7.0,37.0
6150,10.0,87.0
6151,26.0,173.0
6152,4.0,39.0
6153,4.0,34.0
6154,15.0,81.0
6155,10.0,90.0
6156,18.0,92.0
6157,10.0,94.0
6158,4.0,22.0
6159,10.0,102.0
6160,3.0,17.0
6161,3.0,18.0
6162,11.0,99.0
6163,40.0,157.0
6164,8.0,47.0
6165,6.0,22.0
6166,13.0,130.0
6167,4.0,25.0
6168,8.0,34.0
6169,4.0,24.0
6170,2.0,9.0
6171,21.0,179.0
6172,6.0,20.0
6173,15.0,103.0
6174,25.0,131.0
6175,7.0,42.0
6176,20.0,90.0
6177,5.0,52.0
6178,17.0,83.0
6179,7.0,62.0
6180,3.0,39.0
6181,5.0,49.0
6182,6.0,56.0
6183,12.0,87.0
6184,11.0,104.0
6185,8.0,141.0
6186,17.0,83.0
6187,11.0,89.0
6188,16.0,105.0
6189,11.0,107.0
6190,18.0,80.0
6191,8.0,85.0
6192,4.0,45.0
6193,11.0,96.0
6194,8.0,57.0
6195,13.0,105.0
6196,27.0,173.0
6197,2.0,17.0
6198,3.0,13.0
6199,6.0,27.0
6200,15.0,100.0
6201,30.0,170.0
6202,7.0,67.0
6203,10.0,120.0
6204,27.0,123.0
6205,21.0,179.0
6206,16.0,184.0
6207,5.0,45.0
6208,19.0,179.0
6209,12.0,85.0
6210,12.0,128.0
6211,11.0,89.0
6212,8.0,48.0
6213,22.0,178.0
6214,7.0,13.0
6215,9.0,85.0
6216,7.0,41.0
6217,2.0,22.0
6218,17.0,107.0
6219,12.0,106.0
6220,23.0,177.0
6221,22.0,178.0
6222,15.0,83.0
6223,12.0,87.0
6224,11.0,86.0
6225,14.0,108.0
6226,4.0,38.0
6227,6.0,45.0
6228,8.0,93.0
6229,18.0,118.0
6230,12.0,81.0
6231,7.0,92.0
6232,16.0,95.0
6233,15.0,82.0
6234,9.0,88.0
6235,11.0,97.0
6236,16.0,90.0
6237,2.0,39.0
6238,10.0,93.0
6239,3.0,17.0
6240,13.0,96.0
6241,18.0,118.0
6242,15.0,116.0
6243,6.0,90.0
6244,7.0,49.0
6245,21.0,158.0
6246,7.0,31.0
6247,10.0,91.0
6248,5.0,19.0
6249,4.0,31.0
6250,5.0,42.0
6251,8.0,40.0
6252,4.0,19.0
6253,6.0,95.0
6254,14.0,84.0
6255,16.0,92.0
6256,8.0,55.0
6257,7.0,38.0
6258,2.0,12.0
6259,19.0,126.0
6260,5.0,29.0
6261,4.0,27.0
6262,13.0,94.0
6263,3.0,13.0
6264,9.0,85.0
6265,3.0,23.0
6266,5.0,13.0
6267,3.0,21.0
6268,10.0,61.0
6269,4.0,23.0
6270,6.0,55.0
6271,5.0,48.0
6272,9.0,100.0
6273,21.0,98.0
6274,4.0,27.0
6275,3.0,28.0
6276,5.0,89.0
6277,7.0,87.0
6278,4.0,27.0
6279,12.0,104.0
6280,6.0,91.0
6281,8.0,91.0
6282,21.0,101.0
6283,4.0,23.0
6284,14.0,73.0
6285,20.0,105.0
6286,13.0,123.0
6287,12.0,95.0
6288,6.0,82.0
6289,6.0,34.0
6290,10.0,96.0
6291,14.0,80.0
6292,2.0,29.0
6293,6.0,24.0
6294,5.0,38.0
6295,6.0,133.0
6296,3.0,13.0
6297,12.0,102.0
6298,8.0,30.0
6299,10.0,127.0
6300,4.0,95.0
6301,11.0,92.0
6302,15.0,103.0
6303,13.0,92.0
6304,3.0,49.0
6305,9.0,88.0
6306,6.0,92.0
6307,9.0,95.0
6308,5.0,14.0
6309,5.0,5.0
6310,3.0,19.0
6311,2.0,12.0
6312,6.0,100.0
6313,2.0,17.0
6314,15.0,76.0
6315,3.0,16.0
6316,6.0,28.0
6317,14.0,85.0
6318,5.0,47.0
6319,13.0,88.0
6320,5.0,53.0
6321,8.0,123.0
6322,5.0,95.0
6323,11.0,109.0
6324,2.0,13.0
6325,13.0,164.0
6326,7.0,42.0
6327,5.0,23.0
6328,13.0,85.0
6329,11.0,90.0
6330,11.0,94.0
6331,4.0,6.0
6332,11.0,90.0
6333,12.0,87.0
6334,2.0,23.0
6335,12.0,61.0
6336,5.0,24.0
6337,9.0,39.0
6338,3.0,26.0
6339,18.0,134.0
6340,5.0,19.0
6341,1.0,10.0
6342,6.0,94.0
6343,12.0,83.0
6344,11.0,94.0
6345,14.0,102.0
6346,4.0,22.0
6347,7.0,53.0
6348,11.0,82.0
6349,3.0,14.0
6350,10.0,109.0
6351,7.0,35.0
6352,10.0,75.0
6353,9.0,116.0
6354,2.0,12.0
6355,10.0,143.0
6356,12.0,108.0
6357,2.0,32.0
6358,2.0,28.0
6359,7.0,116.0
6360,10.0,105.0
6361,17.0,178.0
6362,3.0,26.0
6363,9.0,62.0
6364,21.0,117.0
6365,13.0,107.0
6366,3.0,33.0
6367,5.0,30.0
6368,19.0,95.0
6369,11.0,106.0
6370,8.0,99.0
6371,13.0,97.0
6372,12.0,75.0
6373,18.0,160.0
6374,12.0,103.0
6375,13.0,84.0
6376,16.0,109.0
6377,22.0,143.0
6378,10.0,108.0
6379,4.0,25.0
6380,11.0,110.0
6381,18.0,173.0
6382,20.0,180.0
6383,2.0,10.0
6384,17.0,183.0
6385,9.0,105.0
6386,15.0,80.0
6387,12.0,114.0
6388,15.0,141.0
6389,11.0,111.0
6390,17.0,183.0
6391,20.0,102.0
6392,16.0,184.0
6393,13.0,116.0
6394,1.0,12.0
6395,13.0,140.0
6396,5.0,37.0
6397,8.0,80.0
6398,19.0,122.0
6399,11.0,152.0
6400,15.0,141.0
6401,13.0,105.0
6402,7.0,119.0
6403,6.0,22.0
6404,12.0,188.0
6405,12.0,109.0
6406,16.0,184.0
6407,10.0,152.0
6408,25.0,167.0
6409,9.0,107.0
6410,5.0,77.0
6411,7.0,101.0
6412,7.0,102.0
6413,7.0,97.0
6414,20.0,180.0
6415,23.0,177.0
6416,12.0,99.0
6417,7.0,105.0
6418,12.0,164.0
6419,9.0,144.0
6420,13.0,97.0
6421,18.0,182.0
6422,7.0,83.0
6423,12.0,129.0
6424,20.0,165.0
6425,12.0,76.0
6426,10.0,103.0
6427,3.0,38.0
6428,12.0,97.0
6429,13.0,68.0
6430,19.0,181.0
6431,10.0,166.0
6432,6.0,28.0
6433,7.0,79.0
6434,10.0,174.0
6435,7.0,172.0
6436,4.0,8.0
6437,20.0,180.0
6438,12.0,144.0
6439,8.0,109.0
6440,11.0,97.0
6441,10.0,105.0
6442,17.0,183.0
